,Job Name,Company,Salary,Rating,New Job,Apply Here
10,Code Coach (on-site) at theCoderSchool,theCoderSchool Redwood City,From $20 an hour,N/A,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D779NqIiGI0q78WgjCh2jMVoBT9GmHZdwy_hfb4tVsyaFObu3D3Uwt4Vf8sDRIfo1urekx78pYUrGeK1UWuRWPKGxuTxwNEZ9eehVBBDhPf5_43WKiLgISWwL-qyObuGS9JgmxHlTIyBw5nVgdqsuSGmw81DdTiMfCZqKe7M8jgZLrLtpnD5cFmmPHEJQ5q4-xB-rla4lFQc4m9CmnMvQsKJbVGhoI8dSh9ddhH51My7zScdXy7jY2X5fYHTgn3eQk12zM9PXX9AvxWj5XLC07DEWutZG-bMU1DtfId6in_soxVefswzlLnUuI7WlH-8OlY-8EraSRhHWEtWwHPgjX0oPKVdlBf2-bSYjwYBqoalMpEF6QWKci71w-Jis8Fbe1-p6U0uTsCFo1zOXSN-zipZjz5sbOYMnLHdlUhOpkZ079AuT42gt0fRyLWO7ZSUpeRpM35IT5A4TKsrEuEiC0ZsfQFr5AU8WvmzYmxA-oxk_EwVC3eopvsb2yppbjPhYnKLVHBORWnw==&xkcb=SoDD-_M3ZC2lRpTWlh0KbzkdCdPP&p=10&fvj=1&vjs=3
11,"Threat Analyst, Adult Nudity & Sexual Activity (ANSA)",TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=ea93db9c80d0046c&fccid=caed318a9335aac0&vjs=3
12,"Software Engineer, Systems ML",Meta,Not Disclosed,4.1,Yes,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DYl4UJW4r1Vl7FEn6T9F-rD9lpC-0oMJVSiWjK_MGUd8e8cHXcpv6KPyjLHZEfqkWmIihMCJXc30N9u9kVN6ggWSWzf2y_cWkOtYFB_MwB8JI6PczA7xLo2ElsDo4bmKr7H1c4fzAvn9MUs8XVGGVgckcJvw_iIruIpsTQDXrvaNTpSDU5TU6R73tnj_cM1hkOUSpj_mIjF5rjLo7RI2DduT621dL_F_gS7U45usK5r97cDGpwFmK2wcoSm0qZwWl0QxMys_vYkWFhQpoHlVR2Jp4ub9sXvDilSt6QbmI2BrmUZVYSrgp8VdpPoRGE1Tnd0HldrXMBejkm8b7vRNnmK5JxQPU_8hjbwvwlAm8AruQMIQPX43EGUKnfxVlS7U9lewau7z_fYxkiw-YCb-EOiuTlrdrY4wcvWjkeOuDasn61IP7kLDbMl8WnW4tZPZblesNSUjbacTZmjnaR3U9A8L7RzCIqFDQ1PAddn5cDyralOJPzhcCjYDINuLn5C7jP0x0pgAK6lBGWWV-QTtloYc2gV_WTKuXeESZbbT2h3ft92zLw-sTKqiThhrC_NdFgjGFW2J-smURoLYoQms5_CXqcvltBwUBC_ODOr1LF16yuFuxfK0fbv5IJMo5ZTcs4nn5Nz0XT5C-BCvEqvywh8LdUCYMNaGq8tFX3tJ4JvaCqXh6q63kMc9q5eLzciEPzBUAL7AQvQ_Hqj2zKJA_KKHc9V0FRmvpNKfymc-0H09tcgm9Lq6lbnICBeeSAu8SC02WtsKLVmZzeUoMkx5sbyhQS04t7u94T1IQbYFNgeTjOc3BRzymUGJaKg0O2bB5p2nrmABsduFHI9pPgQa2-k13lH3xEwuGTNKU5Fq_KrTSysZQOdHg2EokKjPlO-qzg4Lycc9DhQ6ExZZOOMw7eKHYNbdX-4qG9Y4ImrelzEBgaSmjzhBZRxX2NDwrQkt5MssWb1Mqr_eBTZSaMDcXk1DVMYfsBj9i8upQWP8kd-lEIKiv4pj7astsbXQk97p5tcNFhhOLKFzhDvqxOOZJBT-09v1Qj-1KZIqBA7qbOaeAk7N2LoxUJxSLhfbSmqV1gwuMLcURYkVuj_3tzlH-dTyfuxFuMg2I=&xkcb=SoDq-_M3ZC2lRpTWlh0IbzkdCdPP&p=12&fvj=0&vjs=3
13,Python Backend Engineer,Career Soft Solutions,$60 an hour,N/A,No,https://www.indeed.com/rc/clk?jk=6b263c33ac048f48&fccid=fb446b6b4abede93&vjs=3
14,Python Engineer,"Ursus, Inc.",Not Disclosed,4.9,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CT8vBT9H5mqECx2dfLV_FONLPDKpIRssxVwtj05Tmm4rA5I0VNOPdM1oYsK66ov5pXwwZ9pBHUxn86wFnkOQj7J-ZkFYekJz6-8Dek9ty65EtSuUYZUk7i95Bwpzs-RVPWRb6-B3wSufJ1E2hJOaLMZGtXQFpuDCyrIpT1R5NCg5vfGnPvIMDLsIJ70A4-z_fxHpb8RoFmh_tMJghWIA_9-ocATaErh76L-tAgTGbuRO6iMNjpt3rZg4iwIHPP1kCbW4SMSTSgJJZD-3F9LZZUbyYLC5HCELkSEmQAgTgbX0gMQyK3bJwanY1KfzjqCE9yKC5cSKaGMFIX2P15T3LxmK8T4UBR-MK-AgR1jte9eCipFbpKbrD7lbUhMyniZ1qwkqMY2U2CrEyv2A06yFIB5NuPCNqaGaRX-zwSJyatMiHu4vwadNLaXyqbv_Cq8AwgfgRfFWdD1H2H0FCBL5jJrDJJDR6G39Y-CoysXeyXd-oP5RMLNfBzouskEycwdFbCUMUrs7OYOX6yXDu4SZ5qWwfhIj6fcfawq_OWtTj8jbQxr_14-Ots8dnv-ibvMsWFY1qJECQlltW6n3cUT32gkf4O0Z86Qo3_blb6u3TmzHVgBBGXqq_VJ6mbQDNF3-CwcsLaVDJCiH1AYsRAZKapyQ-xfQ6_hc9eC2BOv07vSX-Ak0tKowCx5aOOni8t41gfE_iyYGHM7kHWuVQaJOA_eF2pGBJGFIPyE-ySLOR6RHDTFnrCiK1ogl8quKcye4vwy4Uxp4pfAEt3fHtnDVta0s-1EcTohamVveSTb0kYlf-j6fGEzhs46YG8iistReuMOVEGbudovi6Xydj-sojP61jjHwDccdCcTDr_BvdPeOksNd_TJPnRBVwNH0rIAciQqUNjeZXqv77fqwHT_FSp9gNYwYrBHrIpdjVOEk4OVYa2IjxMV51G_uVVqgmbxJScC3rwohpswnn373Y40ZfzAS31AtjXyv4=&xkcb=SoDQ-_M3ZC2lRpTWlh0ObzkdCdPP&p=14&fvj=0&vjs=3
15,"Mechanical Systems Engineer, Drive Systems",Tesla,Not Disclosed,3.4,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BkX03mv_qGbDFMol2YHqLRvzzvm2LmpzMO_FcYL_FtJlnJTzsjtFTdelRG5HbGrIcjl3WQ5LA4cTyw2ShkJ-4QMZGvUTa2vG7tAvvaomO0dF9lyjA5Bh2FnMMqF4UXxGRuulLzQ7IK4MIx5OwYdPmpx87X9iDW82TEveeu5iWE50P43xNfUQTH8lZILGP6SYCF2VTOwOaIxWeIti76nYYz-6SGPdbFt0nGmQc9fFUdg09YLoy3qtezdtnKwadHW_KkTfPyBp_Df-YgIAtWgXWF4LPVzQ7mvUHiuR9TV8kfTTkkdP8cZ78ol4tuR_NYmOFfOYwsQM7neGbhZYdzkYTbUwcV3DjjkkteyXKpdJ5igV4IsqqUfPbKssualIYjuCxm6LnpsrbHtEBi5V35NtFYDofrap3nORaT3KH-_9i6yHdO8c3Py8n0-Xr0h9IQtXpwBtaRiG9mmiIeI73Ft3VDzeaSOOzGCBcrbJIskr9mliJgK77EHVug&xkcb=SoA_-_M3ZC2kktxvUx0LbzkdCdPP&p=0&fvj=0&vjs=3
16,Display Optics Engineer,Meta,Not Disclosed,4.1,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DYl4UJW4r1Vl7FEn6T9F-rD9lpC-0oMJVSiWjK_MGUd8e8cHXcpv6KPyjLHZEfqkWHVZe89tmcoEXChuUH50freLuvI66fGZ8yE1C-J5aasuSRU5btYSr607GEeeCTzcGTRUyzLyuPWxioomz_kU5qAG9o8cZ7-N9wkhM385gzlV7RpCtMBv8dVvckBLiWJs4A9g1HTYaaP8lQvZmEC09a2L_wT4Mx0uyiXcLnJTE9o9Hrzs-epeY9WzY6cqun4fxEovnwfGxHhEZ_zJuzyCiSUYO2v8T7QVuNj3_cUlm6c9nuy50yNR6r18oH-H-iNd_z3rYftGnlIEPLQH8kzzo590Dh0g0WfFfOwYiSTkAvbNI-GwpewFZAVGngSYOrm5cscu30OB0zxGlTqcMEPQ-WJ-ciFxVd8JuexA9K794tiUZazr2dgbY-LVma0KmIzu2xPlA3F-ZigKpZWbr-3d9MgbTyabzJz9rrBRo_HObODHepx6a9ARTfiwErxu465OPeD-goWMeg2vTkg5P7e9BLyGZ6Fo51DGiQ5JFrdL_Cdrx9rftGHaH_8DCzp8Muu6ZsduCZv4RAExHsW0UBay9f9s6NbpZWTl-C1GRRy8GwgwLloFU1TFxNlwuoPmC54KypdvRoCi1Xuzgm8vmBBa2TlMb0gBvgXYKJiK41IFG4Udoefb1IiXqHTATDBTD44znl94QAROXmO29hL8MSWYYGD_Aj9h2de0ssDcSYr5gl20PIi6b4LEXDS2eATleBGHEdEjyaWZHQe9430wrzcSAA_Oh7oHrPb5jBmz7xFGICo_rMvRbGsUPG64OSUFcfYREKxdj6GEORi_G8JYHzMG2HIMHSBaPIPxZsoO0pzM_WMKICJl_4bN2427GEzpJhYS_0k34hYZszPsc-mrwj6MwnAUhuvrtjinMpmvCPcwI05z6l4R35RJBNiXDd-9z2Y8Vk0VmnB_QbXXJ1aWtvhtR7eivYKoYy2saVqeNwEo_zZPH_QCiNo_qT1PSvbs0YsBmypsVCL9MpMVq_y3Z--tNh5CHnwcUpJsVXzCJBNmJD1ipLBjA5CzOh&xkcb=SoCL-_M3ZC2kktxvUx0KbzkdCdPP&p=1&fvj=0&vjs=3
17,Sr. Software Engineer - R&D Modeling and Simulation,ASML,Not Disclosed,3.8,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A_DDXJpBmDjNhNk0SonxKsswszHAivHatKsF66mYTBckqD-QpN2x_Eg5gpwpQK1TEe-pFCZVFhfhNlMGmjuCrf1JGRnCd0p6YkNySoHTM_1fFske1Z-zWPyB7KaL0KStfe6RAMzIgrgLf2XJ4tAk130ERbP7V_KbSaT8bAfMQMCCAXvIU0YqYbwgNSAcc9oSKQHnNkuXejVroLa0_9f7abVESukP3u8qRIfZMVnq5FGspcNE3OtsVhc-U1xfoE-QDqBcGsOA8XM9r6vD-BMsEppEpwiDz9YJ2X59F8CkohjIh6cuWbgdZFZ2pRWqCUU8GHF6hnNL_71Zv3wnNzuVkk_dP368qJPABCkE__xF5L1925qvFkIfvTP_FdmpfTVq1Uu_vmWJnF8h5iob52qCHzngmSSkdAKs-wKUo96y5lhhLX3YhRo2m0yTn6CKOWQ8sueYtj1ip7fQS_fnUjwnsMV-I7zb-sC-1ylqmNj1NFn0M6UJe6BsVB1YElWnsE2UihnKF2AG_Z_IGsVopUHp20_A5obBdrXHfmjTWgUCPznMQCAErAhwraW-KQltSJ-XtIBXSXEri49AGyJi1XZKnCkLcocTDSEqU52hhI18clBV88rdRMZBeVmBuV6rD62W-g41Fs6ltoC4gd9KH3u0McEmcrmJEQBqSmki8ONBsZTmT8feVkZFyCo-J9vz8LDCbMt5F5KG1sERovNj9eP1WpLAtuxmNpdcSPfIBJWweg-euOLAuBWHoMN8VEfK2tJc-_Lb_vQHmhS9HtfBttSc_LA0cA4_LEkCU=&xkcb=SoAW-_M3ZC2kktxvUx0JbzkdCdPP&p=2&fvj=0&vjs=3
18,Python Backend Engineer,Career Soft Solutions,$60 an hour,N/A,No,https://www.indeed.com/rc/clk?jk=6b263c33ac048f48&fccid=fb446b6b4abede93&vjs=3
19,Python Automation Engineer,Ryzen Solutions,$70 - $90 an hour,N/A,No,https://www.indeed.com/company/Northbound-LLC/jobs/Python-Automation-Engineer-da2a0afdd7071900?fccid=f60f0f1edb9350c6&vjs=3
20,Sr. Firmware QA Engineer,ASML,Not Disclosed,3.8,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A_DDXJpBmDjNhNk0SonxKsswszHAivHatKsF66mYTBckqD-QpN2x_Eg5gpwpQK1TEe8Qa-tKLkHTZAbbfdtKdxX_-LOQcAl8MUXi-boyzBIlLgG3u6I4hwIIhS3YCOsUG6sXUyPCycwXMGJ1SVq95tObtYY0HEpMRjxuIT6dMBlM_3NIRPP8SlynPPdR9d6-LqoaLbl6pyBRwePzVCDA1WIukton-wx9uJBVZ4T_v28rPA8ZNJyK8vBqp_AN08IYzrsmS9_nZ4-FmZTIK2U0jqPmyhw_6xf-_92-dnNuPmMS04_hmSTFNHRJJtluZ_BxzflRsN-aF_IfZHe09MJCvydlUHQs0TevCHk-FXZ8au0AFVZi32uVAqKzlsrHUmzRwSmwxkaw10uCvC2tRepvMMovgf11ubYnCjNOZ9I16bkA0VKziK3bloVadEPqLPgR9D6DYXyDsnKbJsvT9X-XwF-8_SBCOs6eK3QXHyT8ZdpauqaJwKKpUkKK-OgeHXruyo6TbP8bWKG9aT_vuE26HvIl5I2QT7vfhn9BwHTWaouBIwt1GNvWyDmdFUdtZVjT-4lJPSpCmvMbITMIUzbYHD8VKMpiG4UVkE_rm6014tBYXT3JxGaVRQ1IUA7HVkrJkA_FJCc9uzOyKqbeuowbC0NfLlQJAQt0Ans8daBT410-g8kojs2b5XPiDjgXVVhmrWMVZ-M1GVGT1jfw92t0LjusSclu-2bFoiIs54vJGDXCGwEKZbYBVr22_Eg0way04=&xkcb=SoAF-_M3ZC2kksRvUx0KbzkdCdPP&p=5&fvj=0&vjs=3
21,2023 University Graduate - Data Scientist,Adobe,Not Disclosed,4.3,Yes,https://www.indeed.com/rc/clk?jk=3f3fd666273cc35d&fccid=f89deb5a97c7738a&vjs=3
22,API Tester (Python),TY Software,"$64,937 - $94,798 a year",N/A,Yes,https://www.indeed.com/company/TY-Software/jobs/API-Tester-e96655cf009fc267?fccid=cdda017660aeffca&vjs=3
23,Python Developer,Span Idea System,"Up to $150,000 a year",N/A,Yes,https://www.indeed.com/company/Span-Idea-System/jobs/Python-Developer-c43eddc5f8a5e559?fccid=0dc2c3dc83d96f31&vjs=3
24,Software Engineer,"Ooma, INC",Not Disclosed,3.1,Yes,https://www.indeed.com/rc/clk?jk=ff2853c233058921&fccid=d3839a660bfcac01&vjs=3
25,Python Framework Developer,LOCKHEED MARTIN CORPORATION,Not Disclosed,4.0,No,https://www.indeed.com/rc/clk?jk=c40547d4c67397fe&fccid=aeb15e43a6800b9d&vjs=3
26,"Design-for-Testability (DFT) Engineer, Autopilot AI (Palo Al...",Tesla,Not Disclosed,3.4,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BkX03mv_qGbDFMol2YHqLRvzzvm2LmpzMO_FcYL_FtJlnJTzsjtFTdelRG5HbGrIfdBtnCvqcihKOGAxJya0-9aAkWHeT90NYgHiYxFG6CIs7mK_N97D48DFtvGhLIXKUgQVqn7I_zRo9hkSwT9GL5Prq5LTzFjb7TfifE-_hlZeVRiQm-lptl4ORxmggbD4UQGIJPcCHXPw1LZT4APxZqZ4WCwpqEsRT_-40ESnENcFq3JpnUXjp_uwdzRbhGDvuwvKORJzap0EPat6HlSLiUBkc75eCL-XVcyNubxgoCIH-WXoOPnlUUm5JCqySTCK7KlNPX0yJduUS8Ghlgme3Yq0xVGiGlRMGbPz1PM2WtFPWufdV8dMlzOcdaEpS-aYj-jF4dvAlMASJidJlRZ_PS_SMvvMhs2cmZ23LS395SQMOyx0TAtRwMrMQontCx6hfqgK1I1DejI7x71qdIFvNM01LosQ9H1ZxLH5nJfH10ZUJGqMRNid801_Jtagnixd6aNBnx1jYEIA==&xkcb=SoBA-_M3ZC2kksxvUx0KbzkdCdPP&p=11&fvj=0&vjs=3
27,Drive Inverter Test Engineer,Tesla,Not Disclosed,3.4,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BkX03mv_qGbDFMol2YHqLRvzzvm2LmpzMO_FcYL_FtJlnJTzsjtFTdelRG5HbGrIe2oYcNuUc8uUMn9nr38iqg-F-5kppWsEQK2sJzt8xnExv0Pzk5k08Jq1oJT8e1Vlo0kKvt60TzfwkkeRAOUZ76EEFDrCogReDmwl_bA4IVSZN3Wwiu8qjk5-1jkxDO7L6QB_99HbsMqXnQ86h6nX4ABhbhHNppb1h6aAQfBF9Geh2ZfMzAwXGgo45FweaqI1b8a6jF5LDNnlMVSlyOZV7eg84YP13a5Ah-lG_uNl3r5LyAhh9ulSTso-X8EBStDp1EJ9g5xWIPX5_HcHubctAzAoWCMqOBsTb0jm7PlZpwxjJNxoJ3YheAZsGL8vpldCqUIn_15lepOnQSg1LWRTJ-SlTv9UX5puEYKmjQHFFAXBbsONDb-2NWjccA2ztcTXxR3SLWDXleGbbedKJbhKPjQxnaeCzFHl0=&xkcb=SoDd-_M3ZC2kksxvUx0JbzkdCdPP&p=12&fvj=0&vjs=3
28,2023 University Graduate - Cloud Developer,Adobe,Not Disclosed,4.3,Yes,https://www.indeed.com/rc/clk?jk=e39f9ba3cb5a309e&fccid=f89deb5a97c7738a&vjs=3
29,Python Developer III,"V-Soft Consulting Group, Inc.",Not Disclosed,3.4,Yes,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D9RE-Si7ybiUgDiZLiiQYmpNk9Vbzm2gLbPAQW_p1zE3jUynzuC9mQeE4jvLF4MlQLvjcEjTdWsjE9eEZqykgZrb7Yw8SnzTZbmAeuFnjpqr8TqY0UR1D4v2F8MsAy2qWFCSuYMwS_iibhYzY-ZHTgNGc37_avow3QjasJSQPLf29uAdp5dXHxdoLdyqyLCiw4fj1WmtwxLReLn2BnVBSqa1X2uQuGcxGdnpgybh5hQnp7Kw-RQevgQYZzPdSaFOAfPIVCV9hHwUnp8PJWPGams0YZ0sy0MKE31unknYqiB9G3VRipX4wpqVSEaviqfunqBSEgbihBSK3sWs1kwOtRrrmv8gQGMDezbQu9aeFr_nyHfgXU1IIS6fEX596XthvlSGdx9G2-aMmmDxO_577hWDikx416cYBc_qOE_gXhJh054MorpF6SIBovwvqRPTQnrO99PnzSuUKtKzA_eKmcBFnWjFidyu1Z8PgYW3nchw==&xkcb=SoDn-_M3ZC2kksxvUx0PbzkdCdPP&p=14&fvj=0&vjs=3
